"SRR5311879" "SRR5311880" "SRR5311881" "SRR5311882" "SRR5311883" "SRR5311884"
"FBtr0074263" 1.3015575741261 0.72044678726767 0.630216269504963 0.224967677350213 0.51421717364866 1.05769130390114
"FBtr0074264" 0.764326906893802 1.35584063838252 1.8336520498711 0.408101024209643 0.398669286279015 0.421220375449198
"FBtr0074265" 0.611879997007057 0.764184529937075 0.173606903531867 0.364352879446013 0.814370719316877 0.845704461835054
"FBtr0074266" 0.666996335661161 1.58124985431609 0.506907090722093 1.26424942249885 1.57543635956544 0.722908837239931
"FBtr0074267" 12.76159828385 12.5382541406587 13.9039966258343 12.884073084889 12.1260140008027 17.4666052144788
"FBtr0074268" 13.2340449634708 14.5439262372286 15.5068669695018 10.1896441157328 10.7743586030673 11.7781940304724
"FBtr0074269" 3.27249231721926e-06 1.98850658271387 4.09120265652236 1.12929019667945e-06 5.61324521754149e-05 8.22443986073606e-05
"FBtr0074270" 8.58374112550458 7.03161887893831 9.16271990786814 6.32275811940579 7.42915782455477 5.32250288407
"FBtr0074271" 2.18013527871862 2.41020865091241 2.03819748045307 2.03405041447689 2.15263588056004 2.06958394121107
"FBtr0074272" 3.36539674625382 3.72397348242605 3.67165416597493 3.17199183885399 3.55523430356531 2.97829020945212
"FBtr0074273" 0.980051686498162 1.78330310949259 0.407532045361498 1.35305756835269 1.49296244840467 1.20067659661488
"FBtr0074274" 4.32158982758857 5.77585920407408 7.11412370008605 5.77406277376249 6.45701266296266 3.08628768988309
"FBtr0074275" 2.61025614569392 1.7975832084251 2.29191808980285 2.96276516179478 2.62744964889848 3.55163722902175
"FBtr0074276" 5.54016835741771 6.89645349056026 4.93207005997502 4.71117380678992 4.20424501507884 5.48365690070062
"FBtr0074278" 20.757417554841 27.1285960564057 19.2356050266647 22.1009333056463 23.1651249560439 17.0768901732643
"FBtr0074279" 46.7079534354274 45.72411939805 47.4120955110632 45.5923469331729 46.5278984113282 48.0588612807463
"FBtr0074280" 0.338253370959268 0.319616548843241 0.369707670706828 0.309528550655001 0.683125553805797 1.09612640224802
"FBtr0074281" 15.5201324115751 24.2408270255576 13.6790136270636 13.0167506451098 15.2499278439385 10.7588835984821
"FBtr0074282" 10.9909015375133 12.6301385275167 10.2007786997616 10.7493309884618 10.1885665357889 9.40165582951362
"FBtr0074283" 59.5451420372109 60.4279444429976 60.9291322313367 50.1095069734559 53.5910635426738 54.6027405012923
"FBtr0074284" 2.20156767402532 5.81196401613318 2.65103144805937 5.57405422443331 4.36896811926367 3.19499737091875
"FBtr0074285" 17.8416535021114 21.4812439158415 17.9236528999335 17.3489167842621 16.8839942919458 17.4496825899051
"FBtr0074286" 4.91172005974614 7.98953537860194 10.3936197593858 7.9167066151859 8.14614015416763 5.67955709375622
"FBtr0074287" 11.482150057618 10.4880767116822 9.62397886158995 9.31310627946442 9.50125253534266 11.7829626925619
"FBtr0074288" 27.6738329456209 21.8432780009066 48.6664583843843 18.7012019587143 23.4379954478601 27.9700163574275
"FBtr0074289" 2.47155387395886 2.94742178864935 3.58296330594442 2.39447117314549 1.60373821125999 2.62868186891055
"FBtr0074290" 16.7028657527108 17.5735205028828 13.8394066772024 14.1006789684657 13.3078191917639 14.5625633010483
"FBtr0074292" 11.1369336592717 12.4684788620525 11.212372320163 10.4892025894718 12.4495622526763 9.91225730337408
"FBtr0074293" 3.0363616314237 2.53010804400659 0.0139101802915579 3.03490070535645 2.39424729556387 1.04046480574205
"FBtr0074294" 30.7227869513222 34.5674870660827 28.1973642274164 32.0900838205468 31.5427979693793 30.5627793777904
"FBtr0074295" 16.7749804898951 8.19930249290725 17.3849159113155 14.3246757952462 13.8975822543698 17.1265443529138
"FBtr0074296" 2.29225995881372 1.49703115638024 1.23866046668766 2.39524993905729 2.37396099638157 2.50669889463349
"FBtr0074297" 6.34398491157797 8.25213434559015 7.98837481960111 8.54802965058809 8.81336443596376 8.35843577489116
"FBtr0074298" 0 0 0 0 0 0
"FBtr0074299" 2.51866212974339 2.29948344632605 1.63117087372603 2.44211995600978 2.20273710764905 1.44240794616139
"FBtr0074300" 123.600238133645 140.806805468339 118.34551313549 125.813220672266 125.288107904409 122.667998555404
"FBtr0074301" 32.136618044932 30.5840776401352 37.2362663707097 32.5755453858492 34.416405607167 25.7223427269819
"FBtr0074302" 0 0 0 0 0 0
"FBtr0074303" 0.272312784449837 0.670881439136384 0.282823445222954 0.952718468633178 0 0.692379022484061
"FBtr0074304" 0 0.963598819353638 0.49312092190601 0 0.17050337095058 0
"FBtr0074305" 5.08778561518548 5.60624392826752 6.00106500848765 5.36347521067172 4.49943152638193 8.01747824414296
"FBtr0074306" 5.19194965479537 4.69475915559473 4.6403485251937 5.964302204671 3.48231580227318 5.19157217134768
"FBtr0074307" 8.3895293478756 12.3105817121729 8.0076791105237 9.69576230163043 9.67419249403715 12.6655565000452
"FBtr0074308" 8.24434443215519 10.6043751701725 13.0232194059513 12.8170219551584 11.7782769762527 11.5356106523087
"FBtr0074309" 0.704277570705314 0.325876954619736 0.66847415529976 0.599956944728363 0.665075070993746 0.354329476030761
"FBtr0074310" 13.9439621116835 9.66268185883148 5.94947704368473 7.88087236220755 10.5390970666343 11.1140537779416
"FBtr0074311" 1617.62760379352 1739.94343055722 1651.86831455989 1524.61291946649 1498.16472122581 1152.88453421463
"FBtr0074312" 15.1118619625042 18.3164522290473 15.0727436009891 15.3642034774316 14.2995989581482 12.7947293287165
"FBtr0074313" 10.4926615770268 13.45960486886 11.3321774692757 12.6522943229355 10.3638010702834 15.0581385760936
"FBtr0074314" 0 3.68017444512799e-10 0 0.751832078802602 1.27438751098275 0
"FBtr0074315" 0 0 0 0 0 0
"FBtr0074318" 1.08375710903578 0.77689153488473 1.11611490499126 0.600250062568162 0.61562061704665 0.347571948454982
"FBtr0074321" 48.9137150624612 54.0555998865193 60.626578420937 57.4706378925066 62.7947952842153 48.3717736285885
"FBtr0074322" 20.4983138310027 18.7923759980926 17.1172060591296 23.0232632454445 21.6866978977181 23.1964641474404
"FBtr0074324" 12.7556039694511 11.6493479544119 12.4664920556663 14.3523773027729 15.7797188477926 12.2216889704994
"FBtr0074325" 0.0545621071839201 0.10791284317753 0.115527256965754 0.165905462732356 0.169236504657976 0.122425515803736
"FBtr0074326" 0.0769897148623932 0.228139181942606 0 0.467637460697881 0.15893280134769 0.259333998885974
"FBtr0074329" 10.0359738026597 9.10633238111694 8.46460972972157 9.38927725167468 11.6300349855022 10.3933942937184
"FBtr0074330" 38.7248645439094 39.635841691114 43.9312265158137 39.0208504900681 40.4672751031009 35.3536096731123
"FBtr0074331" 19.833843176553 23.4330300547793 23.020741121295 20.7597303506851 21.7383389220474 26.345867325849
"FBtr0074332" 6.92127086823885 15.9922874756056 7.80941075996799 15.6179732227642 13.2471306817735 15.8249249488527
"FBtr0074333" 38.8382622945633 43.4893585414802 38.3871890608989 35.4284435589226 33.8744921307819 29.6679777966915
"FBtr0074334" 7.18294697616934 8.61478273271787 7.53879938743239 10.6519413578503 9.33286938437106 10.9562031594188
"FBtr0074335" 0.570004012755909 0.470290194533766 0.537010699276031 0.514171744248111 0.262376169593162 0.425966741263189
"FBtr0074336" 0.857754147377291 2.71674067977186 3.87041861765004 0.810038732360549 0.079963499258552 1.75888679565761
"FBtr0074337" 10.2036582536054 8.0505859386745 3.87586535469879 8.88584909863557 10.8536435287775 7.44550655537253
"FBtr0074338" 0.294004166437811 0.00352658327808248 4.89928968113441 1.25072882694299 0.442220375706409 0.00216478467132022
"FBtr0074339" 14.5965032291761 12.589946127914 11.9823702794056 13.9544511530866 14.2078606788011 13.8641935053617
"FBtr0074341" 10.2307629625038 10.0781420771243 10.9693488313773 9.65934499321614 9.91407735162565 8.61671904652008
"FBtr0074342" 18.662504455315 23.7666052221058 18.5542803155379 26.1475223707931 22.7834970007301 27.1255052617255
"FBtr0074343" 1.05343416775887 0.148105612019582 0.317231808122685 0.455347525576318 0.30899877836585 0.338584847410203
"FBtr0074344" 69.8094981342366 65.592039192212 71.1992416470103 63.3046209983276 64.5089343783324 52.3090904627115
"FBtr0074345" 38.1308844843524 35.445612851415 49.4406986598066 43.3509090559011 46.2353748080754 44.0702374292969
"FBtr0074346" 15.8417193651065 12.6239165240396 14.2921525634134 15.5893267538825 13.1838334714746 17.451467850504
"FBtr0074347" 67.5041360745829 72.2883591086435 70.5901576071681 65.6947979561665 62.7878306436738 68.7737440207497
"FBtr0074348" 13.5212946594304 14.5704620341348 14.2197977606749 13.8854497261595 12.5781647705835 14.3653629007162
"FBtr0074349" 0 0.0882173639193752 0.38141086012218 0 0.35162193485307 0.342753463131204
"FBtr0074350" 0 0 0 0 0 0
"FBtr0074351" 10.4308880215283 8.06426338595346 9.64189920168919 7.08348121756788 6.35339020360014 7.36537473125548
"FBtr0074352" 7.4438622874205 8.08542906256096 6.62630182865219 8.17270869862306 8.97774102236732 7.6557813856012
"FBtr0074353" 7.90141165457243 9.39258364034072 8.85141145297837 8.20801954377542 7.88270203248031 10.9986038191335
"FBtr0074354" 31.8056651318847 32.1032374295258 31.4946154984921 33.0094608514994 30.3143925044713 35.5493253928899
"FBtr0074355" 11.1031541831031 10.8338282346243 10.0712934460487 10.1362658149735 8.73349238463726 11.5590541609653
"FBtr0074356" 12.5706937108173 14.3172054661332 11.26976087476 13.2228424277222 12.6921476053716 15.6127063581632
"FBtr0074357" 4.57343384973629 4.15594630073023 2.14123976646824 2.5948127791759 4.70980682011666 0.963612030539177
"FBtr0074359" 3.2107766564406 3.64642826944709 5.42071920990464 3.69532308016248 4.1966552964719 2.10478118276074
"FBtr0074361" 48.6470715432876 46.3054830576173 58.7574364095562 125.768506439368 135.468272141843 110.308420892224
"FBtr0074362" 89.0152435979168 89.7658293515801 107.443173608776 77.036634890605 83.1315188332158 61.80895066331
"FBtr0074363" 37.6693821068334 36.8849212823602 47.4872310854913 28.1404914049134 27.0283938599318 20.5288777014123
"FBtr0074364" 38.0171813525909 36.3719006721556 40.0986475614622 28.405518625396 33.3923999782059 27.3603911700651
"FBtr0074365" 2.16549853243564 4.47145426978818 4.28760484373061 5.52870648095724 0.774806751236757 4.12626714721838
"FBtr0074366" 1.45550708583381 1.54604590759402 0.909216624653437 1.15639068158546 2.32653455749814 0.848367983136369
"FBtr0074367" 6.54008105394613 4.34706058390022 7.12035692238441 4.60117756115337 6.75758290019089 7.89664408401802
"FBtr0074368" 1.57107930071213 0.579203725019109 1.35215963897539 0.416399541071501 0.431370098510403 0
"FBtr0074369" 3.22360289583619 4.57647583087172 3.52480052682318 3.42134619094114 4.43216261943348 4.23075375554236
"FBtr0074370" 0 0 0 0 0 0
"FBtr0074371" 3.59385343806279 3.13209663680006 4.28874544503038 2.72679801668592 3.71320813705911 4.70053800316522
"FBtr0074372" 10.6794914970995 10.9653846177008 11.4625952588059 10.0125347740539 9.58616803871358 10.5280625658558
"FBtr0074373" 25.012676884894 23.5548942084599 27.9608250816411 27.8600107769913 29.4971071862967 25.9818266908113
"FBtr0074375" 2.54351894562775 2.80842491274727 3.15048441168165 1.99138004404497 2.07314801036616 1.82742074532682
"FBtr0074376" 15.7664427719478 18.345791755743 14.2475397904608 14.9422043272007 14.5612744729125 13.4106273326535
"FBtr0074377" 3.87497061063478 0 4.09223176016526 6.53140674291326 2.66133929072954 1.4622813222137
"FBtr0074381" 13.4398045392667 16.8769838535707 12.5024160789644 13.2949851921323 11.7064861545681 18.298904505981
"FBtr0074382" 24.0758303595056 21.1553098433593 18.7227810713726 25.5191121351641 24.0434219862011 23.144550860963
"FBtr0074383" 17.3800252451968 18.3263140057372 17.6764805243037 18.2618263302042 18.8003475910887 20.6485366730855
"FBtr0074384" 33.6881880002085 41.6090974985119 34.2936509975196 33.3095209834517 28.8821496140475 42.5257289185285
"FBtr0074385" 18.4847178337629 21.7856389597073 16.6194756372188 11.1684294052797 13.2447968196747 7.46854762912718
"FBtr0074386" 8.73621824670035 8.11473422729786 9.69437446379608 8.02960103023489 8.79162365206995 8.24867599990304
"FBtr0074387" 223.418252269669 232.887080887819 317.995694001884 185.515723777367 180.400303370075 178.678803211986
"FBtr0074388" 12.0370083957729 13.0733380790717 12.7580022544733 10.2498993198586 10.7264595873321 11.2284822603352
"FBtr0074389" 0.105804574700019 0.104350178554043 0.335188487390949 0.213893906045631 0.108976304058144 0.475680407881838
"FBtr0074390" 3.3084934862751 3.42342281547074 8.9467924314759 2.06400464621915 1.57920784793141 2.28386191830922
"FBtr0074391" 0 0 0 0 0 0
"FBtr0074392" 17.5684247411172 20.0409241152252 10.5200816992078 21.4835392337051 21.71504897582 19.9802841275892
"FBtr0074393" 105.799130195242 114.197901906348 76.2477899450219 103.915232444528 94.0319292101132 58.3759000725562
"FBtr0074394" 154.887181174531 132.454507340009 401.498999904572 73.0133282868458 68.7119291293032 209.764822524356
"FBtr0074400" 0 0 0 0.124886938056368 0 0
"FBtr0074402" 1.23058955840222 0.302710245551046 0.810468229747117 1.39608082771916 0.947295267967125 1.73034178382592
"FBtr0074403" 7.04375105672816 6.44329437537281 4.88005803326196 8.08662250308753 7.47155396869292 6.16051734453677
"FBtr0074406" 1139.15876645866 1149.72447984345 1201.87438313905 1032.64770188015 1076.56620432829 924.396149546492
"FBtr0074410" 21.5357567476472 16.1013403673431 25.0737225802422 14.2394783251984 18.2582057469862 23.317213114705
"FBtr0074411" 0.0327753213979892 0.11393525987744 0.0482248929645041 0.0615247831777344 0.0490011180721395 0.0508875293904207
"FBtr0074412" 4.75865068943941 4.76464141605027 2.55254043898914 4.21616676790663 3.51702158708323 1.79727735227718
"FBtr0074415" 2.07745513871724e-06 0.00549479814079041 0 0.910913505691436 2.14093180117072 0
"FBtr0074416" 0 0.214595043229881 0.459781664575757 0.660261776225316 0.447084048808099 0.981786763746097
"FBtr0074417" 4.86406884345359 5.64234702443095 5.23771653927439 4.20595346594512 4.41554954213243 5.23051386720184
"FBtr0074418" 7.29964474892392 10.5475261553665 7.08995124558748 8.59634761564681 7.90972787776119 7.61165635441892
"FBtr0074425" 12.0271494358957 9.64641710660407 8.33579997691376 11.6609263539214 6.85243009515205 5.55867624899404
"FBtr0074427" 15.3800202704928 20.389747902727 16.855114689257 15.1145821770977 19.1312502684556 21.7896494497721
"FBtr0074428" 7.32848901120199 6.07948489609231 9.66383809240289 7.39616766096683 6.95710589464862 8.20156892779423
"FBtr0074429" 0.655479208541928 0.921088308521829 0.836004337292822 0.91908231273248 0.848148153186922 0.583452088315848
"FBtr0074430" 0.923021730036579 0.439520576439216 0.539038223027989 1.01300136234076 0.637848485285722 0
"FBtr0074431" 5.98117598573494 4.94412191059151 3.96581804822638 6.6375763811007 5.58102369956147 5.52752888005126
"FBtr0074432" 2.35947475283447 2.55991789210049 4.00671203122389 1.87938406896389 2.30266638539874 1.53662125773204
"FBtr0074436" 0.205508253588812 0.15264934820626 0.245114205041362 0.521544985938588 0.585580100227696 0.604579194187387
"FBtr0074437" 9.46701208363365 7.01826184342015 7.63307393259228 9.64231357475943 10.073729681445 9.13434839161397
"FBtr0074438" 3.04728641420954 2.35692757318564 3.92513704259136 1.94593904016821 1.91608278492938 2.89971683728816
"FBtr0074439" 4.98357636186933 4.69149755549323 4.10730356057537 4.68915565910649 4.3392405674821 4.20221758649995
"FBtr0074440" 3.22198832392205 2.70476680740172 3.28262098995968 3.92327554135508 3.24940551608797 2.44299888088772
"FBtr0074441" 33.3269548059642 35.1942531132592 35.4603411299625 27.6164362619055 30.6552090969252 34.0156996745642
"FBtr0074442" 0.3762087482144 0.25442469594901 0.959823777381953 0 0 0
"FBtr0074443" 24.1044234883759 24.8845374991771 36.945046105374 22.0218920074391 24.5196724216696 22.7792931005173
"FBtr0074444" 126.300290963322 134.832575021426 108.464675646833 231.096126544655 249.378711028605 197.911124958299
"FBtr0074445" 3.07191039968141 2.77391472011204 2.83497339101484 3.67362638000268 3.94862944815874 2.73483081011922
"FBtr0074446" 24.5881922193089 26.7639325802429 23.4368403726154 22.7344211337746 23.7894891098985 23.5546759160008
"FBtr0074447" 4.79413392513825 6.29578784860581 4.4126073027875 6.95271857334023 6.52655847126248 5.64927630745401
"FBtr0074448" 10.2858308668643 12.1734035568326 12.0913694496451 11.3079680693464 12.4902315869097 9.83269828299638
"FBtr0074449" 0.892062436595873 0 1.08149597261914 0.442400307539183 0 0.897090700274628
"FBtr0074451" 6.08643646511256 8.24905398971548 6.3483797175122 7.18106745020891 6.23250641487821 6.5140621680674
"FBtr0074452" 28.7326642068417 22.6405335838925 22.9808730183834 29.605801230697 32.2785305153486 23.355378829124
"FBtr0074453" 13.666298863656 16.3589218161042 12.664233927137 12.5953114104169 12.5633548776124 12.6961630779351
"FBtr0074454" 54.1095891716016 52.8047160574561 59.4945818884411 58.2062870511441 58.2983830294679 45.8569929326572
"FBtr0074455" 15.0145240258204 18.8432087588991 17.6313341595524 23.2319026982392 24.4158115436608 20.5305870017021
"FBtr0074456" 13.5279255274896 12.2159095918925 9.21564671304202 8.30619884684352 4.27460062620014 11.6968848879367
"FBtr0074461" 0.585155374135566 0.636394817127597 0.619368690701927 0.770851311958831 1.02818878247528 0.590917728660126
"FBtr0074462" 20.1901076350978 21.3663152869196 16.3926372876126 19.117463022838 15.3990265720011 17.1072371445192
"FBtr0074463" 15.5166943246833 17.317760649906 17.2212698308139 13.9607743986198 16.8120729168246 15.1624432596524
"FBtr0074464" 34.6660448074623 35.0381667420469 36.2471568114078 37.6252626469136 38.9187044412624 28.5475825604259
"FBtr0074465" 7.12189183385011 7.32572397611448 7.23472478951866 6.11145007592575 6.35251137875406 6.89530830128016
"FBtr0074466" 3.7871456162623 4.07259893374714 6.22820476325252 5.46635535781639 5.13918853527537 4.09898726156532
"FBtr0074467" 3.36855187417064 5.39880318271297 4.89126139766772 4.36268184111027 5.31293322113217 4.61424064733893
"FBtr0074468" 10.3366769720419 14.5802762126486 16.455705330692 17.4962822769724 14.8154845410362 11.9029538361747
"FBtr0074469" 14.2054477476048 12.5893062263407 13.2447308241851 12.8753357190476 11.6348346840131 13.1960420526594
"FBtr0074470" 5.9371376139938 4.10472817998485 2.8272983730405 3.65897388700609 6.0222792732307 6.19133795755257
"FBtr0074471" 4.52841089216101 4.99043974126552 4.78685884056289 7.16190028024781e-10 2.2822166733111 5.88946027159331
"FBtr0074472" 15.8312720453179 18.421711808007 13.4557556159387 14.1448145748475 15.3924751282259 15.8774788292086
"FBtr0074473" 22.1184662454806 22.897139139384 20.9654797669221 20.1872198186627 18.5893066099168 19.8641956031987
"FBtr0074474" 0 0 0 0 0 0
"FBtr0074475" 22.4297359118653 28.4470678152853 18.8300655115738 25.9518962069365 21.3467048529412 25.7446594007764
"FBtr0074476" 0.503514545812329 0.749012346691613 0.534507814521168 0.255920592759061 0.784093858672436 0.845653469177661
"FBtr0074477" 6.30136240575807 5.52130140187711 7.99279266142554 6.67980572900098 6.73625868542929 7.26707041300142
"FBtr0074478" 1.29744258076025 1.70913409981096 0.194544380069027 1.37014904929579 1.14922649703238 1.89518204856563
"FBtr0074479" 23.204183618024 19.9909871196492 21.2123298817744 19.7103372840841 19.871890259988 16.5330483145868
"FBtr0074480" 8.74484717178485 9.12964347732969 8.39329206743341 9.15604720382175 8.72903578632473 7.42928850691806
"FBtr0074481" 10.3730018606072 12.7601433525888 10.1507259181136 11.7350247552443 13.0372499456254 9.61050729475004
"FBtr0074482" 6.31210902044631e-09 0 9.88778815058904e-09 1.05822106841204e-08 9.61128383088513e-11 0.129257449075638
"FBtr0074483" 0.276114805281945 0.394505736069698 0.225497590027471 0.761682169653559 0.946715014245219 0.744786119197852
"FBtr0074484" 22.833403032621 26.1035336977913 22.1918197654859 22.4414876692572 22.7228176449526 23.2016460831099
"FBtr0074485" 14.6465831136215 13.2727390922237 11.6593345831975 14.2224633934533 14.6522301712431 14.7942336051086
"FBtr0074486" 14.6181938682758 17.246903586616 14.3892621480031 12.8613830118679 15.0453408596742 17.0784020256169
"FBtr0074487" 60.3151538515803 68.8294909870986 69.9614587160064 66.571363166916 66.2126504149487 72.7259859163602
"FBtr0074491" 0.064721941772002 0 0.779007712362119 1.58562215989262e-09 0 0
"FBtr0074492" 4.12660867888332 5.18703049456469 5.2653848704623 3.98148783476035 6.13111414213857 4.18198847403875
"FBtr0074493" 21.7736240555828 22.8162988659348 23.5035133925707 19.9631583622772 22.6026335005389 16.5658943831156
"FBtr0074494" 2.30984906592635 1.79469416611246 1.33910955958008 1.67222122258152 1.93321752387102 2.40633782015596
"FBtr0074495" 3.34369106440352 3.48184105832 3.19463163390251 4.07872691364984 5.49342755618291 6.55236945479379
"FBtr0074499" 1.16448682897662 0.740571152218962 0.255558876954129 1.38740524448418 1.69354297814994e-05 1.42981980735808
"FBtr0074504" 48.4296145790355 51.7137717380452 53.8732617122439 47.8136298421835 49.7028698079916 46.1256580030716
"FBtr0074505" 4.80939549732301 4.34723193903295 4.64697070300186 4.17016023652521 4.92209695973704 4.21433219266481
"FBtr0074508" 0.0953832895170384 0.0755990334284529 0.0202316755764405 0.193722169481363 0.197761978030998 0.213743302390527
"FBtr0074509" 2.60124808007369 2.30646846111591 1.70177977698128 2.91772313957704 2.78400230045602 2.29739351835786
"FBtr0074510" 4.41122642823987 4.850048477572 4.96147195753163 4.7895182726086 5.06094670366517 4.90071162314536
"FBtr0074511" 198.486947485728 229.177344201585 202.177008082267 167.287610973127 163.378165907802 134.132487715674
"FBtr0074513" 0.833425991326207 0.688104365834279 1.79179446328601 0 0.435013852410873 0
"FBtr0074514" 11.157161970107 11.9703776564098 8.91738715229214 11.0815257551249 9.86192290498554 8.44943496788598
"FBtr0074515" 5.68069813730757 5.42902140686437 5.25120290489285 3.75844810536485 3.53564912850696 3.29381245879672
"FBtr0074520" 401.099365437186 350.49495753735 512.588301371314 365.362202494255 394.978119154576 501.096747351844
"FBtr0074521" 44.303893947711 33.3061976564317 52.0670484359151 40.9354474155049 42.9216768375841 54.3140262765564
"FBtr0074522" 531.157111596001 431.613614995659 670.344582064728 431.205720692012 440.744450272868 599.367275416656
"FBtr0074523" 29.9727178852201 20.3352598593641 28.9727058251578 30.4520381751904 21.217068616026 23.6212524696007
"FBtr0074524" 0 0 0 0 0 0
"FBtr0074525" 0 0 0 0 0 0
"FBtr0074526" 7.92181537381425 6.88789264898625 11.150787004693 6.89946384452358 6.70559633095008 14.4202243015765
"FBtr0074527" 11.4152691836615 13.2077066401341 10.3722981551249 17.5022080547843 16.8368350370945 20.7650104035012
"FBtr0074528" 12.848179807896 13.6056595718368 18.0932987980051 9.25329503969984 7.15437537563872 8.75497356284191
"FBtr0074530" 2.9548882564979 2.8894974541769 1.8119176630666 1.98629386236706 2.41027587202776 2.06191894163524
"FBtr0074531" 6.89754341250873 8.28585019062469 6.73823513773766 9.19199013591739 8.59248698552255 8.05615905133492
"FBtr0074539" 0.251470016022152 0.24884214639422 0.488386869025132 0.382578909959331 0.0867479824981828 0.0939973989383352
"FBtr0074540" 39.9284324028941 42.1760063909355 37.7016718859336 36.9046962628824 40.9337387877672 32.8598365555695
"FBtr0074544" 8.03902868994872 9.94952627459168 8.05928527744412 8.3328864403647 6.76282808365033 7.64681162329944
"FBtr0074545" 0 0.33980877678091 0.54201557495594 0 0 0.42960833656906
"FBtr0074546" 0.0489629356537488 2.19299350174958e-09 2.52090925809123 2.06105079064106 3.17363738646234 1.21308310855882
"FBtr0074549" 0.448202874314813 1.32726548775556 0.852613831332705 1.54166932688801 1.29413280653694 0.805577672799543
"FBtr0074553" 2.83058462041586 2.05914960695915 2.61021390801374 3.25964014858786 3.16675671590024 3.21620217787748
"FBtr0074555" 0.275964251853253 0 0 0 0 0
"FBtr0074557" 7.99645391380629 8.35879010482729 7.10442740526631 8.59675736807921 7.53168488290991 5.80545677500872
"FBtr0074558" 12.6181684462852 11.8893783387574 10.1576711997285 9.54449605259148 10.7147953619363 11.1008940711577
"FBtr0074559" 288.0453826122 271.797795518055 317.800580681463 656.515865206018 622.035000444124 635.271923464087
"FBtr0074560" 2.33639364316232 2.15672344862825 1.97904806273732 1.84209276490112 2.20133023283297 1.63079953705034
"FBtr0074563" 5.88507877745794 5.44446122293079 5.32217017807175 6.18601000318111 6.05508249285431 6.48116125963287
"FBtr0074568" 0 0 0.200257700781133 0.0940870254449571 0.09981120214972 0
"FBtr0074569" 78.1811665407433 73.0925646052425 60.8512835485179 83.1037571682508 81.8341149481472 76.1699137923775
"FBtr0074570" 11.8634305478225 11.0693062161402 9.41943601574276 7.09399886375118 6.77106091962136 7.4672828719554
"FBtr0074571" 55.1216858034151 50.1766246108294 67.83027399689 52.3363086607473 51.7255241221677 47.0361663659291
"FBtr0074574" 1.22205180444995 1.27901723947116 2.15754912124561 0.435777478725594 1.18579631712026 0.705498481438803
"FBtr0074575" 10.9597841419336 13.3091656848844 13.0795525430407 14.9829117945215 12.5617098366949 12.0157448079531
"FBtr0074576" 38.7306402581331 40.4373271959524 44.4613540756376 35.7844763715196 36.9840114582385 34.0820083888769
"FBtr0074577" 1.49051739997889 1.80121839311926 1.58908463802355 2.00725935309613 3.62439057047629 2.56667419723157
"FBtr0074578" 0 0 0 0 0.302226634030031 0
"FBtr0074579" 4.4095063257373 4.06310029491437 5.37196225574351 4.62769446165654 5.47192918340873 4.8301153002982
"FBtr0074581" 0.678891142664637 0.974382889571454 1.01683662692734 1.26412696331011 1.20811240875846 1.153965186992
"FBtr0074584" 9.83646249641665 7.802842191869 8.67503477668384 9.8570228030687 7.74802126679213 8.75334386313788
"FBtr0074590" 0 0.472516184867876 0.674731691197102 0.807141261555716 0.492746114656671 0
"FBtr0074591" 7.5929651177538 5.87779163436911 5.65446121091019 7.94472602539704 7.11978791965763 7.17154960297009
"FBtr0074592" 1.23586353594679 1.2890965459633 1.16219047011725 1.32120779061908 0.850944840762922 1.23308129429066
"FBtr0074593" 41.4209706671714 45.1677886822927 49.0123177221275 46.280258740398 43.7126138560316 42.4920561438614
"FBtr0074596" 11.806449588178 14.3425217268741 9.88537206713098 8.26853949582483 10.7691580430093 10.610622142219
"FBtr0074601" 16.4171399425152 20.7378591379427 16.3454220767479 15.155543794576 16.3374854085973 14.4650218972514
"FBtr0074602" 6.18819779733368 6.70060510348171 6.27895989466424 6.17919340847096 5.36954722424002 5.22687204927372
"FBtr0074603" 2.00175345843103 2.12059047040772 0.996572255660231 1.45293268091036 1.80951005867384 1.7717066021633
"FBtr0074604" 1.40739974078794 1.12293522258368 0.721286941480768 1.19699198017169 0.986405843918294 1.01833758043774
"FBtr0074605" 10.6224183651914 8.09897548071222 9.94277930214758 12.7183035750201 10.9189433042057 12.1202391130382
"FBtr0074607" 26.3001896625797 23.2017366318502 20.5109539269437 26.1236261188885 22.9452977541016 22.1869373745921
"FBtr0074609" 3.11814953614352 2.92416947470794 2.36896159849816 3.97718023342728 3.17432594892077 0.432159453603145
"FBtr0074610" 7.31577016562618 8.5610642575191 7.92140581120369 8.62663155733249 9.72153389638734 10.2390391365654
"FBtr0074611" 0.0806858945385837 0.159363983975462 0 0.081665161166697 0.169058170636745 0.281068179839887
"FBtr0074612" 15.3779785648715 18.3995438263077 15.6886390751283 14.2921645664858 15.5080267029411 12.8640208498528
"FBtr0074613" 1.34162897852822 0.428467895880334 1.9053976102497 0.782034924357221 0.686038625072946 0.548184038496022
"FBtr0074614" 9.99534603299852 10.8778048246918 9.22666606549581 10.2660856589131 9.91807096506842 8.10837090322545
"FBtr0074615" 32.8574850468111 34.0575279640172 33.3596982049145 27.3959801833673 31.4632683165767 27.0102529815284
"FBtr0074616" 5.70958930662389 5.80539257674584 5.98588696883046 7.79664932299453 4.50592937044936 4.87420560682484
"FBtr0074617" 26.456471871129 23.9924721431077 25.6632172788738 22.78531985183 22.2023036830446 22.6408683906903
